"Decade","Artist","Songs","Links"
2010,"Jack U","Where Are U Now feat Justin Bieber - Grey Remix","/theorytab/view/jack-u/where-are-u-now-feat-justin-bieber---grey-remix"
2010,"Justin Bieber","Purpose","/theorytab/view/justin-bieber/purpose"
2010,"Justin Bieber","Company","/theorytab/view/justin-bieber/company"
2010,"will i am","thatPOWER ft Justin Bieber","/theorytab/view/will-i-am/thatpower-ft-justin-bieber"
2010,"David Guetta ft Justin Bieber","2U","/theorytab/view/david-guetta-ft-justin-bieber/2u"
2010,"Justin Bieber","As Long As You Love Me","/theorytab/view/justin-bieber/as-long-as-you-love-me"
2010,"Lady Gaga","Bad Romance","/theorytab/view/lady-gaga/bad-romance"
2010,"Lady Gaga","The Edge Of Glory","/theorytab/view/lady-gaga/the-edge-of-glory"
2010,"Lady Gaga","Alejandro","/theorytab/view/lady-gaga/alejandro"
2010,"Lady Gaga","Paparazzi","/theorytab/view/lady-gaga/paparazzi"
2010,"Lady Gaga","Poker Face","/theorytab/view/lady-gaga/poker-face"
2010,"Lady Gaga","Do What U Want","/theorytab/view/lady-gaga/do-what-u-want"
2010,"Lady Gaga","Applause","/theorytab/view/lady-gaga/applause"
2010,"Lady Gaga","Born This Way","/theorytab/view/lady-gaga/born-this-way"
2010,"Lady Gaga","Aura","/theorytab/view/lady-gaga/aura"
2010,"Lady Gaga","Just Dance","/theorytab/view/lady-gaga/just-dance"
2010,"Lady Gaga","Brown Eyes","/theorytab/view/lady-gaga/brown-eyes"
2010,"Lady Gaga","Speechless","/theorytab/view/lady-gaga/speechless"
2010,"Lady Gaga","Telephone","/theorytab/view/lady-gaga/telephone"
2010,"Lady Gaga","Eh Eh","/theorytab/view/lady-gaga/eh-eh"
2010,"Lady Gaga","GUY","/theorytab/view/lady-gaga/guy"
2010,"Lady Gaga","Marry the Night","/theorytab/view/lady-gaga/marry-the-night"
2010,"Lady Gaga","You And I","/theorytab/view/lady-gaga/you-and-i"
2010,"Lady Gaga","ARTPOP","/theorytab/view/lady-gaga/artpop"
2010,"Lady Gaga","Again Again","/theorytab/view/lady-gaga/again-again"
2010,"Lady Gaga","Scheisse","/theorytab/view/lady-gaga/scheisse"
2010,"Lady Gaga","Dance In The Dark","/theorytab/view/lady-gaga/dance-in-the-dark"
2010,"Lady Gaga","Electric Kiss","/theorytab/view/lady-gaga/electric-kiss"
2010,"Lady Gaga","Paper Gangsta","/theorytab/view/lady-gaga/paper-gangsta"
2010,"Lady Gaga","Stuck On Fuckin You","/theorytab/view/lady-gaga/stuck-on-fuckin-you"
2010,"Lady Gaga","Poker Face Acoustic","/theorytab/view/lady-gaga/poker-face-acoustic"
2010,"Lady Gaga","LoveGame","/theorytab/view/lady-gaga/lovegame"
2010,"Lady Gaga","Paparazzi Acoustic","/theorytab/view/lady-gaga/paparazzi-acoustic"
2010,"Lady Gaga","Heavy Metal Lover","/theorytab/view/lady-gaga/heavy-metal-lover"
2010,"Lady Gaga","So Happy I Could Die","/theorytab/view/lady-gaga/so-happy-i-could-die"
2010,"Lady Gaga","Disco Heaven","/theorytab/view/lady-gaga/disco-heaven"
2010,"Lady Gaga","Monster","/theorytab/view/lady-gaga/monster"
2010,"Lady Gaga","Second Time Around","/theorytab/view/lady-gaga/second-time-around"
2010,"Lady Gaga","Til It Happens To You","/theorytab/view/lady-gaga/til-it-happens-to-you"
2010,"Lady Gaga","Perfect Illusion","/theorytab/view/lady-gaga/perfect-illusion"
2010,"Lady Gaga","Reloaded","/theorytab/view/lady-gaga/reloaded"
2010,"Lady Gaga","Million Reasons","/theorytab/view/lady-gaga/million-reasons"
2010,"Lady Gaga","Bloody Mary","/theorytab/view/lady-gaga/government-hooker"
2010,"Lady Gaga","Bad Kids","/theorytab/view/lady-gaga/the-cure"
2010,"Lady Gaga","Lady Gaga - The Cure 80s Remix","/theorytab/view/lady-gaga/starstruck"
2010,"Lady Gaga","Mary Jane Holland","/theorytab/view/lady-gaga/dancin-in-circles"
2010,"Lady Gaga and Bradley Cooper","Where Do You Think You're Goin'","/theorytab/view/lady-gaga/the-fame"
2010,"Lady Gaga","Government Hooker","/theorytab/view/lady-gaga/judas"
2010,"Lady Gaga","The Cure","/theorytab/view/lady-gaga/black-jesus---amen-fashion"
2010,"Lady Gaga","Starstruck","/theorytab/view/lady-gaga/joanne"
2010,"Lady Gaga","Dancin' In Circles","/theorytab/view/lady-gaga-and-bradley-cooper/shallow"
2010,"Lady Gaga","The Fame","/theorytab/view/lady-gaga/john-wayne"
2010,"Lady Gaga","Judas","/theorytab/view/lady-gaga/diamond-heart"
2010,"Lady Gaga","Black Jesus - Amen Fashion","/theorytab/view/lady-gaga/nothing-on-but-the-radio"
2010,"Initial Talk","Joanne","/theorytab/view/lady-gaga/venus"
2010,"Lady Gaga","Shallow","/theorytab/view/lady-gaga/never-love-again"
2010,"Lady Gaga","Bloody Mary","/theorytab/view/lady-gaga/the-fame"
2010,"Lady Gaga","Bad Kids","/theorytab/view/lady-gaga/judas"
2010,"Lady Gaga","Lady Gaga - The Cure 80s Remix","/theorytab/view/lady-gaga/black-jesus---amen-fashion"
2010,"Lady Gaga","Mary Jane Holland","/theorytab/view/lady-gaga/joanne"
2010,"Lady Gaga","Where Do You Think You're Goin'","/theorytab/view/lady-gaga-and-bradley-cooper/shallow"
2010,"Thomas Rhett","Die A Happy Man","/theorytab/view/thomas-rhett/die-a-happy-man"
2010,"Demi Lovato","Skyscraper","/theorytab/view/demi-lovato/skyscraper"
2010,"Demi Lovato","Heart Attack","/theorytab/view/demi-lovato/heart-attack"
2010,"Demi Lovato","Cool For The Summer","/theorytab/view/demi-lovato/cool-for-the-summer"
2010,"Demi Lovato","Give Your Heart A Break","/theorytab/view/demi-lovato/give-your-heart-a-break"
2010,"Demi Lovato","Stone Cold","/theorytab/view/demi-lovato/stone-cold"
2010,"Demi Lovato","Here We Go Again","/theorytab/view/demi-lovato/here-we-go-again"
2010,"Demi Lovato","Body Say","/theorytab/view/demi-lovato/body-say"
2010,"Demi Lovato","Sorry Not Sorry","/theorytab/view/clean-bandit/solo-feat-demi-lovato"
2010,"Clean Bandit","Solo feat Demi Lovato","/theorytab/view/demi-lovato/sorry-not-sorry"
